infections,deaths,infecteds
2,0,2
3,0,3
4,0,4
4,0,4
3,0,4
4,0,4
5,0,5
5,0,6
7,0,8
6,0,8
5,0,8
7,0,10
7,0,11
6,0,11
6,0,11
8,0,13
6,0,13
10,0,17
9,0,18
11,0,19
13,0,21
14,0,22
15,0,23
19,0,26
20,0,28
24,0,31
24,0,33
21,0,34
23,0,36
29,0,40
30,0,42
22,0,44
22,0,45
23,0,46
24,0,50
24,0,51
25,0,53
25,0,54
20,0,54
18,0,54
16,0,55
15,0,55
16,0,55
18,0,55
17,0,56
22,0,60
25,0,62
23,0,63
26,0,65
32,0,66
31,0,70
34,0,71
36,0,72
31,0,74
34,0,76
35,0,77
31,0,77
33,0,78
34,0,78
37,0,81
38,0,81
40,0,83
42,0,84
38,0,84
46,0,87
46,0,90
45,0,90
45,0,92
48,1,94
49,1,97
52,1,99
51,1,102
47,1,105
55,1,107
54,1,107
44,2,107
45,2,109
49,2,110
46,3,110
51,3,113
50,3,115
53,3,116
57,3,120
58,3,120
54,3,123
53,4,125
58,5,126
56,5,131
64,6,134
65,7,137
65,7,140
68,7,144
72,7,146
73,8,150
74,9,151
72,9,154
73,9,157
76,9,161
82,10,166
82,10,170
77,10,175
81,11,180
88,11,184
82,11,188
78,11,191
90,11,197
96,11,201
99,11,203
96,11,208
98,11,209
101,11,210
105,11,216
107,12,219
108,12,223
109,12,229
113,13,229
115,13,236
116,13,241
122,13,246
122,14,248
122,14,251
128,14,257
129,14,261
129,15,267
135,15,274
135,15,280
150,16,292
160,16,300
149,16,303
159,17,314
148,19,318
151,19,326
154,19,333
149,19,342
150,19,351
155,20,357
159,20,363
152,20,371
161,20,377
173,20,386
178,20,399
179,21,411
185,21,422
191,21,431
203,21,447
212,22,461
198,22,468
197,22,479
219,23,488
220,24,496
223,24,506
220,25,512
239,25,526
247,26,535
258,26,543
246,27,556
250,28,562
264,29,574
277,30,584
278,30,596
266,30,604
272,31,611
274,32,622
286,34,629
287,36,641
296,36,651
297,36,663
294,38,675
302,38,683
301,39,696
294,39,707
297,39,716
313,39,729
316,39,737
328,39,752
330,40,761
338,41,774
344,41,786
349,41,797
351,44,802
347,46,818
345,46,827
343,46,840
362,46,858
374,46,869
370,48,886
377,48,900
414,49,922
433,51,939
439,51,947
438,51,964
450,52,982
436,54,992
446,55,1010
448,55,1024
435,56,1044
434,56,1063
434,57,1080
427,57,1094
430,59,1113
440,61,1125
445,61,1148
440,61,1161
455,62,1173
453,63,1184
477,68,1199
482,69,1217
526,69,1239
527,72,1256
528,74,1269
538,74,1293
515,74,1297
460,75,1304
397,75,1307
361,75,1310
289,77,1311
222,78,1314
160,80,1314
108,83,1314
72,87,1316
58,87,1316
44,88,1316
27,90,1316
15,90,1316
11,90,1316
8,90,1316
5,90,1316
1,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
0,90,1316
