infections,deaths,infecteds
1,0,0
1,0,0
1,0,0
3,0,2
2,0,2
5,0,5
5,0,5
5,0,5
8,0,7
11,0,10
10,0,11
14,0,14
17,0,18
20,0,22
20,0,22
21,0,24
22,0,26
26,0,32
28,0,35
26,0,37
26,0,40
28,0,43
36,0,47
38,0,53
40,0,57
39,0,61
45,0,66
55,0,74
57,0,77
54,0,82
60,0,89
62,0,92
60,0,95
50,0,95
45,0,95
39,0,97
37,0,97
24,0,97
17,0,98
12,0,99
13,0,102
11,0,102
12,0,104
9,0,104
8,0,104
8,0,105
7,0,105
5,0,105
3,0,105
3,0,105
1,0,105
1,0,105
1,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
0,0,105
