infections,deaths,infecteds
1,0,1
3,0,3
4,0,4
4,0,4
4,0,4
7,0,7
8,0,8
9,0,9
10,0,11
8,0,11
13,0,16
16,0,19
15,0,20
17,0,23
19,0,24
21,0,27
27,0,32
27,0,34
28,0,38
37,0,44
35,0,47
37,0,49
45,0,55
43,0,57
49,0,65
53,0,69
53,0,75
51,0,78
58,0,82
53,1,86
61,1,96
45,1,98
38,1,99
32,1,99
28,1,100
19,1,100
16,1,100
9,1,101
7,2,102
6,2,102
7,2,104
7,2,104
7,2,105
6,2,105
5,2,105
4,2,105
3,2,105
2,2,105
1,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
0,2,105
