infections,deaths,infecteds
1,0,1
2,0,2
3,0,3
3,0,3
2,0,3
2,0,3
5,0,6
6,0,7
6,0,7
7,0,9
7,0,9
9,0,11
10,0,12
12,0,14
14,0,16
15,0,18
15,0,18
17,0,22
20,0,24
22,0,26
22,0,28
25,0,32
24,0,34
26,0,36
30,0,39
30,0,43
30,0,46
37,0,51
36,0,53
37,0,55
39,0,60
42,0,63
41,1,66
46,2,74
40,2,74
42,2,78
51,2,84
56,2,90
59,2,95
68,2,104
67,2,107
73,2,113
76,2,116
82,2,124
83,2,132
94,2,143
101,2,149
103,2,155
112,2,167
121,2,175
125,2,185
52,2,189
45,2,190
36,2,192
35,2,194
20,2,195
25,2,196
17,2,196
14,2,196
11,2,196
9,2,196
10,2,196
10,2,196
6,2,196
6,2,196
3,2,196
2,2,196
1,2,196
1,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
0,2,196
