infections,deaths,infecteds
1,0,1
1,0,1
3,0,3
3,0,3
3,0,4
6,0,7
9,0,10
11,0,12
15,0,16
17,0,19
19,1,22
19,1,23
21,1,26
22,1,29
27,1,33
25,2,36
29,2,39
35,2,45
39,2,49
43,2,54
48,2,57
53,3,65
60,3,73
64,3,78
69,3,85
66,3,88
66,3,93
71,3,98
74,3,103
72,3,109
73,4,111
71,4,114
77,4,122
83,4,128
88,4,137
91,4,143
97,4,150
110,4,162
120,4,168
124,4,175
135,5,186
140,6,192
140,7,202
155,7,215
162,7,227
159,8,237
174,10,248
185,10,265
184,10,277
191,11,288
195,11,302
75,12,304
53,12,305
34,12,305
27,13,305
21,14,305
16,15,305
5,15,305
2,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
0,15,305
